Token;Label;Quaero;Correction
"
";;;
qu';;;
alla;;;
uvait;;;
tout;;;
antandu;;;
,;;;
s;;;
mit;;;
h;;;
latr;;;
:;;;
"
 ";;;
Mfa;PER;;
ohbre;PER;;
mbre;PER;;
,;;;
il;;;
faut;;;
donoe;;;
nous;;;
s6parerl;;;
je;;;
"
";;;
ne;;;
le;;;
purrai;;;
jamaia;;;
";";;;
j';;;
en;;;
mourrai;;;
,;;;
bien;;;
sr;PER;;
.;;;
"
";;;
-Mu;;;
pauvre;;;
flllo;PER;;
,;;;
tn;ORG;;
n';;;
en;;;
mourras;;;
as;;;
.;;;
Quand;;;
"
";;;
';;;
ai;;;
perdu;;;
ton;;;
pbro;;;
,;;;
jo;MISC;;
no;MISC;;
suis;MISC;;
pus;MISC;;
morto;MISC;;
,;;;
paree;;;
"
";;;
que;;;
jai;MISC;;
pense;;;
h;;;
vous;;;
,;;;
mes;;;
enfants;;;
";";;;
at;;;
tu;;;
penseras;;;
"
 ";;;
moi;;;
pour;;;
te;;;
donner;;;
du;;;
courago;;;
.;;;
"
";;;
--;;;
Mais;;;
,;;;
e';PER;;
est;;;
si;;;
dur;;;
d';;;
allar;PER;;
ohez;PER;;
les;;;
au-;ORG;;
"
";ORG;;
tresl;ORG;;
"
";ORG;;
-;;;
Il;;;
est;;;
sr;;;
qu';;;
il;;;
vaut;;;
mieux;;;
rester;;;
avee;PER;;
aes;PER;;
"
";;;
parents;;;
,;;;
quand;;;
on;;;
le;;;
peut;;;
,;;;
que;;;
d';;;
aller;;;
dnns;;;
la;;;
"
";;;
meilleure;;;
des;;;
conditions;;;
.;;;
C';;;
est;;;
le;;;
malheurqui;;;
nous;;;
"
";;;
foree;;;
a;;;
nous;;;
quitter;;;
,;;;
ma;;;
Nunnette;LOC;;
";";;;
mais;;;
ee;;;
ne;;;
sera;;;
"
";;;
pas;;;
pour;;;
toujours;;;
.;;;
Nous;;;
sommes;;;
trop;;;
de;;;
bouches;;;
"
";;;
ici;;;
,;;;
et;;;
puis;;;
jo;PER;;
ne;;;
peux;;;
rien;;;
acheter;;;
pour;;;
ta;;;
toilette;;;
";";;;
"
";;;
au;;;
lieu;;;
que;;;
tout;;;
ce;;;
que;;;
tu;;;
vas;;;
guagner;;;
sera;;;
pour;;;
"
";;;
toi;;;
,;;;
ma;;;
fllle;;;
.;;;
"
";;;
-;;;
Bt;;;
pour;;;
vous;;;
aussi;;;
,;;;
ma;;;
chre;;;
maman;;;
.;;;
Mais;;;
"
";;;
je;;;
ne;;;
pourrai;;;
jamais;;;
vivre;;;
sans;;;
vous;;;
voir;;;
.;;;
"
";;;
-;;;
Si;;;
,;;;
ma;;;
fille;;;
";";;;
tu;;;
auras;;;
beaueoup;;;
d';;;
ouvragoet;;;
"
";;;
tu;;;
penseras;;;
moins;;;
a;;;
nous;;;
.;;;
Nme;PER;;
Isaure;;;
est;;;
bien;;;
"
";;;
honne;;;
";";;;
ce;;;
ne;;;
sera;;;
pas;;;
une;;;
maftresse;;;
ordinaire;;;
"
";;;
pour;;;
toi;;;
:;;;
cest;;;
elle;;;
qui;;;
m';;;
a;;;
donn6;;;
le;;;
premier;;;
ar-;;;
"
";;;
igent;;;
qi;;;
toueh6;;;
,;;;
qui;;;
';;;
a;;;
api;;;
tete;;;
 ;;;
i;;;
"
";;;
ais;;;
";";;;
elle;;;
i';;;
a;;;
toujours;;;
prot6g6e;;;
";";;;
tu;;;
seras;;;
meme8t8;;;
"
";;;
ouArtIkMtk;;;
PARTIB;ORG;;
.;;;
"
";;;
mtiex;;;
tups;;;
dello;;;
u';;;
auprh;PER;;
da;PER;;
mol;PER;;
,;;;
at;;;
tu;;;
lal-;;;
"
";;;
meruas;;;
han;PER;;
vito;PER;;
,;;;
ja;PER;;
tn;PER;;
rpotds;PER;;
.;;;
"
";;;
Iiia;PER;;
Nunnette;PER;;
na;;;
ase;;;
conaolait;;;
point;;;
";";;;
sa;;;
mbra;;;
"
";;;
lui;;;
dlt;ORG;;
:;;;
"
";;;
a;;;
Maon;PER;;
aenfant;;;
,;;;
va;;;
vair;PER;;
M.;PER;;
lo;PER;;
eura6;PER;;
";";;;
il;;;
a;;;
de;;;
honnos;;;
"
";;;
parlas;;;
pour;;;
teutss;PER;;
las;PER;;
peines;PER;;
,;;;
st;MISC;;
tu;MISC;;
prlers;MISC;;
fisu;MISC;;
"
";MISC;;
aveus;MISC;;
lul;MISC;;
.;;;
"
";;;
.;;;
I;;;
aur6;PER;;
t;PER;;
dtner;PER;;
Nannette;LOC;;
h;;;
sa;;;
table;;;
,;;;
et;;;
la;;;
"
";;;
ramena;;;
la;;;
oir;;;
 ;;;
su;;;
ttre;;;
.;;;
"
";;;
iiiips;;;
ion;;;
Msraass;;;
,;;;
dhs;ORG;;
"
";;;
notes;;;
milleu;;;
,;;;
d;;;
touver;;;
uno;ORG;;
plee;ORG;;
tout;;;
ps;ORG;;
de;;;
"
";;;
i;PER;;
i;PER;;
s;;;
ge;;;
s;;;
nsui;;;
inon;;;
tt;;;
"
 ";;;
oli;ORG;;
,;;;
ean;ORG;;
,;;;
at;;;
dls;;;
l;;;
sempd;;;
msinte-;;;
"
";;;
nant;;;
";";;;
jo;;;
vous;;;
premets;;;
qolle;;;
asor;PER;;
bien;;;
raison-;;;
"
";;;
hntble;PER;;
.;;;
"
";;;
LL;ORG;;
Nunnette;ORG;;
,;;;
neus;PER;;
ions;;;
demain;;;
ches;;;
me;;;
bDu-;;;
"
";;;
oatpurssiir;;;
e;;;
 ;;;
easeheeg-;;;
";";;;
,;;;
";";;;
"
 ";;;
in;;;
gs;;;
,;;;
l;;;
eoi;ORG;;
s;;;
ta;;;
a;;;
ouMii;PER;;
"
";;;
ee;;;
u';;;
elle;;;
a;;;
falt;;;
pour;;;
nous;;;
.;;;
"
";;;
LL;MISC;;
Ma;MISC;;
mbro;;;
,;;;
je;;;
vuis;PER;;
mener;;;
netre;PER;;
vche;PER;;
atx;PER;;
"
";PER;;
chatmhps;PER;;
,;;;
gt;MISC;;
the;MISC;;
remettra;;;
un;;;
peu;;;
.;;;
"
";;;
Mme;PER;;
fsara;PER;;
aareseo;PER;;
1aenfatt;;;
sfmple;;;
de;;;
atins;LOC;;
.;;;
"
";;;
IL9;MISC;;
lendemain;;;
,;;;
aprhs;PER;;
midi;PER;;
,;;;
Jeanne;PER;;
et;;;
Nannette;PER;;
"
";PER;;
habillrent;PER;;
,;;;
ainsi;;;
que;;;
Iouis;LOC;;
,;;;
ot;;;
elles;;;
allbrent;;;
"
";;;
ohes;;;
Mme;PER;;
Dumont;PER;;
.;;;
"
";;;
Mme;PER;;
lssure;PER;;
etait;;;
dans;;;
le;;;
jardin;;;
,;;;
et;;;
avait;;;
une;;;
"
";;;
harerouge;;;
is;;;
eseurut;;;
 ;;;
ele;;;
,;;;
 ;;;
lsi;PER;;
aeee;PER;;
"
";;;
i;;;
tautourdu;;;
aoorps;;;
aee;;;
u;PER;;
jeie;PER;;
bruynte;PER;;
"
 ";PER;;
eusesl;PER;;
,;;;
ma;;;
ehere;;;
damo;;;
,;;;
di;PER;;
lenn;PER;;
,;;;
il;;;
ne;;;
"
";;;
sait;;;
pas;;;
oe;;;
qu';;;
il;;;
fait;;;
.;;;
JYK;PER;;
LUV;PER;;
.;;;
"
";;;
t80;LOC;;
"
";LOC;;
-;;;
PauvI;;;
petit;;;
,;;;
dit;;;
lme;PER;;
Iasuure;PER;;
en;;;
lo;PER;;
prenunt;PER;;
"
";;;
dana;;;
ss;;;
bras;;;
,;;;
mme;PER;;
il;PER;;
st;PER;;
houl;PER;;
"
";;;
llas;;;
li;PER;;
flt;PER;;
oueillir;PER;;
un;;;
ahriaot;;;
,;;;
lsns;PER;;
lsqual;PER;;
il;;;
"
";;;
mordit;;;
avaea;;;
avidit6;;;
";";;;
puis;;;
il;;;
appola;MISC;;
su;;;
mbr;ORG;;
aet;;;
sa;;;
"
";;;
eusr;;;
ll;;;
lsur;;;
on;;;
fim;;;
Anger;;;
.;;;
"
";;;
a;;;
Il;;;
est;;;
d';;;
un;;;
gran;;;
sur;;;
,;;;
madme;;;
,;;;
dit;;;
Nan-;LOC;;
"
";;;
nstto;;;
";";;;
sil;;;
a;;;
qelue;;;
ehos;;;
da;;;
bon;;;
,;;;
il;;;
fut;;;
quo;;;
tout;;;
"
";;;
la;;;
monde;;;
y;;;
goht;PER;;
.;;;
"
";;;
Mme;PER;;
lsaure;PER;;
le;;;
mana;;;
dans;;;
sa;;;
ehambre;;;
,;;;
lui;;;
donnu;;;
"
";;;
des;;;
jousets;;;
at;;;
lembrsasa;;;
plusiours;;;
fois;;;
,;;;
ear;;;
il;;;
6tait;;;
"
";;;
vaiment;;;
ebarmant;;;
";";;;
il;;;
l;;;
rogarda;;;
longtens;;;
,;;;
pis;;;
"
";;;
il;;;
so;;;
jeta;;;
dans;;;
ses;;;
bras;;;
et;;;
plura;;;
sur;;;
son;;;
6puulo;;;
";";;;
"
";;;
ell;ORG;;
ns;;;
voulut;;;
pas;;;
quon;;;
le;;;
d6rangeAt;LOC;;
,;;;
et;;;
il;;;
s';;;
en-;;;
"
";;;
dormit;;;
.;;;
"
";;;
a;;;
Veux;MISC;;
-;MISC;;
tu;MISC;;
venir;MISC;;
demseurer;MISC;;
avee;MISC;;
moi;MISC;;
,;;;
Nannottat;PER;;
"
";;;
-Oui;;;
,;;;
madams;LOC;;
,;;;
joen;PER;;
serai;PER;;
bion;PER;;
eontente;PER;;
.;;;
"
";;;
-;;;
Bais;;;
t;;;
dis;;;
csela;;;
en;;;
pleurant;;;
,;;;
moen;PER;;
oenfant;PER;;
";";;;
"
";;;
je;;;
ne;;;
veux;;;
pas;;;
te;;;
contrariar;;;
";";;;
si;;;
tu;;;
ne;;;
peix;;;
pas;;;
ty;;;
"
";;;
d6ider;;;
,;;;
n';;;
en;;;
parlens;LOC;;
plus;;;
"
";;;
-;;;
Mon;;;
ieul;;;
madame;;;
,;;;
dit;;;
leanne;;;
,;;;
nous;;;
ne;;;
"
";;;
ous;;;
aommes;;;
jamais;;;
asfpaees;;;
,;;;
et;;;
il;;;
ne;;;
serait;;;
pas;;;
"
";;;
naturel;;;
qu';;;
ell;ORG;;
mquittAt;LOC;;
la;;;
maison;;;
sans;;;
chagrin;;;
";";;;
"
";;;
mais;;;
,;;;
je;;;
vens;;;
lassusre;;;
,;;;
elle;;;
yiant;;;
de;;;
honne;;;
vo-;;;
"
";;;
lont6;;;
";";;;
vous;;;
sves;;;
bien;;;
e;;;
je;;;
ne;;;
voudrais;;;
paeas;;;
la;;;
"
";;;
centaindo;;;
.;;;
Quand;;;
desires;LOC;;
-;LOC;;
us;LOC;;
quelle;;;
atre;;;
h;;;
"
";;;
votre;;;
servict;PER;;
"
";PER;;
-;;;
Quand;;;
cela;;;
tarrangera;;;
,;;;
eanne;;;
.;;;
"
";;;
--;;;
Alors;;;
,;;;
madams;ORG;;
,;;;
si;;;
vau;PER;;
e;PER;;
gus;PER;;
fehg;PER;;
pas;;;
,;;;
"
";;;
elle;;;
restera;;;
chez;;;
nous;;;
jusquaprs;;;
la;;;
moisso;LOC;;
.;;;
Jai;;;
"
";;;
4t6;;;
demande;;;
pour;;;
faire;;;
le;;;
pain;;;
et;;;
las;;;
suisine;;;
aux;;;
"
";;;
eisaunears;;;
de;;;
la;;;
Trehandsia;MISC;;
";";;;
jo;PER;;
odrjs;PER;;
bien;;;
"
";;;
nepas;PER;;
psrdre;PER;;
stts;PER;;
ocaasion;PER;;
de;;;
gger;;;
n;;;
pet;;;
d';;;
ar-0UAYTRIH;;;
PATIR;;;
.;;;
"
";;;
10;;;
"
";;;
ent;;;
.;;;
Nanasette;PER;;
grea;PER;;
ses;;;
ftsee;;;
stes;;;
" 
";;;
a;;;
ion;;;
iiAni;;;
ee;;;
ee;;;
"
";;;
ain;;;
-il;;;
queie;;;
ripaws;;;
 ;;;
tussihsuss;;;
u;;;
"
";;;
P;;;
,;;;
,;;;
snns;PER;;
,;;;
t;;;
ws;;;
w;;;
uer;;;
 ;;;
as;;;
tiera;;;
.;;;
"
";;;
--ls;;;
n;;;
peux;;;
pas;;;
fir;;;
uutrement;;;
";";;;
les;;;
efte;;;
"
";;;
asont;;;
trap;;;
jeunaa;;;
our;;;
los;;;
laissar;;;
aouoher;;;
ssuls;;;
 ;;;
la;;;
"
";;;
Iuui80tl;LOC;;
.;;;
"
";;;
LL;MISC;;
No;MISC;;
tan;MISC;;
inquiit;;;
pas;;;
";";;;
notre;;;
vieille;;;
bnne;;;
iu;;;
"
";;;
eoueher;;;
avee;;;
Nunnotte;MISC;;
";";;;
ot;;;
toi;;;
,;;;
tu;;;
ne;;;
aeras;;;
p;;;
"
";;;
obligto;;;
de;;;
faire;;;
uno;PER;;
lieuo;PER;;
mutin;PER;;
ot;PER;;
soir;PER;;
.;;;
"
";;;
a;;;
wellle;;;
honne;;;
mne;;;
souent;;;
les;;;
enfants;;;
au;;;
ohtean;ORG;;
.;;;
"
";;;
Pendant;;;
l';;;
ubseneo;;;
de;;;
lennne;;;
,;;;
qui;;;
ne;;;
revenaitque;;;
"
";;;
i;;;
smi;;;
su;;;
ssir;LOC;;
,;;;
la;;;
visillo;;;
bonne;;;
,;;;
qui;;;
lavait;;;
v;;;
"
";;;
iiii;;;
d;;;
dit;;;
i;PER;;
Fg;PER;;
"
";;;
iintius;;;
an;;;
huwu;;;
.;;;
seiiitwi-;;;
"
";;;
1;;;
Nannette;LOC;;
avee;;;
elle;;;
,;;;
tout;;;
en;;;
grdantlLouis;;;
.;;;
Los-;MISC;;
"
";;;
iaainio;MISC;;
 ;;;
sse;;;
.;;;
"
";;;
i;;;
sas;;;
piss;;;
at;;;
ioulit;;;
s;;;
ee;;;
sge;MISC;;
e-;MISC;;
"
";;;
in;;;
,;;;
i;MISC;;
nenait;MISC;;
s;MISC;;
bll;MISC;;
bsses;MISC;;
"
";MISC;;
i;MISC;;
nisii;MISC;;
,;;;
ain;PER;;
us;PER;;
ssee;PER;;
main;;;
aehe;;;
.;;;
ei;;;
"
";;;
nn;;;
iiwn;;;
iil;;;
ne;;;
eese;;;
n;;;
ii;;;
"
";;;
L;;;
iirss;ORG;;
uwuelqo;;;
ebl;;;
.;;;
Nunewehit;PER;;
"
 ";PER;;
iuu;PER;;
re;PER;;
d;PER;;
s;;;
mr;;;
,;;;
et;;;
ell;PER;;
Iui;PER;;
dit;;;
en;;;
"
";;;
la;;;
quittant;;;
tout;;;
a;;;
fait;;;
:;;;
"
";;;
,;;;
,;;;
eandri;PER;;
ous;PER;;
oir;PER;;
bien;;;
aouset;;;
,;;;
m;;;
ehare;;;
"
";;;
maman;;;
.;;;
"
";;;
LL;MISC;;
j;MISC;;
llo;MISC;;
,;;;
les;;;
mattes;;;
ne;;;
se;;;
soueient;;;
gue;;;
de;;;
"
";;;
ces;;;
visites;;;
-;;;
la;;;
";";;;
viens;;;
le;;;
dimanehe;;;
eulemet-;;;
"
";;;
in;;;
cia;ORG;;
ion;;;
 ;;;
i;;;
dalar;;;
 ;;;
iusae;;;
:;;;
eleJANB;;;
VRUVR;MISC;;
,;;;
"
";;;
11;;;
"
";;;
anteprtt;PER;;
dupprendre;PER;;
quelqu;;;
ohse;;;
h;;;
ason;;;
petit;;;
"
";;;
lLouis;MISC;;
,;;;
qui;;;
pussait;;;
das;;;
heures;;;
ntibrs;;;
a;;;
la;;;
regr-;;;
"
";;;
dar;PER;;
asans;PER;;
rion;PER;;
dire;PER;;
,;;;
klle;PER;;
avuit;PER;;
hien;PER;;
de;;;
la;;;
pein;;;
h;;;
"
";;;
ouptiver;;;
son;;;
uttontiaon;;;
";";;;
pourtant;;;
,;;;
quand;;;
ollo;PER;;
lo;PER;;
t-;;;
"
";;;
nait;;;
par;;;
la;;;
main;;;
n;;;
lui;;;
ulressuant;;;
la;;;
parl;;;
,;;;
il;;;
"
";;;
semblait;;;
la;;;
mieux;;;
comprondr;LOC;;
,;;;
surtout;;;
si;;;
alle;LOC;;
lui;;;
"
";;;
parlait;;;
das;;;
anges;;;
et;;;
du;;;
hon;;;
Disu;;;
,;;;
at;;;
il;;;
revnait;;;
"
";;;
souvent;;;
sur;;;
c;PER;;
asujet;PER;;
.;;;
ll;;;
grandissuit;PER;;
heueoup;PER;;
oet;PER;;
"
";;;
promettait;;;
de;;;
devenir;;;
fort;;;
conme;;;
son;;;
pro;;;
.;;;
"
";;;
Puul;PER;;
dtait;;;
toujours;;;
mauvuis;PER;;
pour;;;
su;;;
mbro;;;
";";;;
quel-;;;
"
";;;
quefois;;;
pourtant;;;
,;;;
touch6;;;
do;;;
sa;;;
doueeur;;;
,;;;
il;;;
.;;;
lui;;;
di-;;;
"
";;;
sait;;;
les;;;
yeux;;;
humides;;;
:;;;
"
";;;
a;;;
Que;;;
vous;;;
tes;;;
done;;;
bonne;;;
,;;;
ma;;;
puauvre;;;
mre;;;
n;;;
"
";;;
Mais;;;
ces;;;
bons;;;
moments;;;
6taient;;;
rares;;;
et;;;
duraient;;;
"
";;;
peu;;;
.;;;
Il;;;
apprenait;;;
bien;;;
ce;;;
quon;;;
lui;;;
montraiti;;;
"
";;;
lcole;;;
,;;;
et;;;
,;;;
do;;;
ce;;;
ctt6;;;
du;;;
moins;;;
,;;;
Jeanne;PER;;
navait;;;
"
";;;
ps;PER;;
i;PER;;
se;;;
plaindre;;;
de;;;
lui;;;
.;;;
"
";;;
Jaanne;PER;;
passe;;;
une;;;
manailse;;;
ann8e;;;
.;;;
"
";;;
Il;;;
y;;;
aeut;PER;;
une;;;
anee;;;
pluieuse;;;
:;;;
lee;PER;;
greie;PER;;
mW;;;
"
";;;
rent;;;
mal;;;
et;;;
les;;;
fourrages;;;
furent;;;
de;;;
mauvaise;;;
qu-;;;
"
";;;
1u;;;
.;;;
ILspbre;PER;;
Tiier;PER;;
,;;;
qui;;;
avait;;;
eoutume;;;
de;;;
veise;PER;;
"
";PER;;
ar;PER;;
aouent;;;
avee;PER;;
leanne;PER;;
,;;;
6tit;;;
mort;;;
dans;;;
lhiver;;;
.;;;
"
";;;
L;;;
cand;;;
-;;;
Bai;;;
it;;;
reste;;;
a;;;
Etienne;PER;;
Durand;PER;;
,;;;
et;;;
il;;;
"
";;;
fllut;;;
que;;;
Jeunne;PER;;
payt;PER;;
le;;;
labourage;;;
de;;;
ses;;;
teree;;;
"
";;;
alle;LOC;;
s;;;
trouva;;;
dans;;;
une;;;
grande;;;
gne;;;
";";;;
mais;;;
,;;;
comme;;;
"
";;;
ii;MISC;;
na;MISC;;
o;MISC;;
paigait;MISC;;
ps;MISC;;
pesi;;;
e;;;
eutie;;;
:;;;
i;;;
"
";;;
y;;;
a;;;
uiai;PER;;
i;PER;;
aise;;;
di;;;
si;;;
eir;PER;;
dse;PER;;
gee;;;
"
";;;
in;;;
.;;;
saashs;MISC;;
eute;MISC;;
pur;;;
aeir;;;
eee;;;
e-e;;;
"
";;;
vais;;;
furrage;MISC;;
ee;MISC;;
qui;;;
ful;;;
une;;;
grane;;;
perie;;;
yeu;;;
"
";;;
alle;;;
";";;;
il;;;
ne;;;
lui;;;
restait;;;
pas;;;
assez;;;
davance;;;
pour;;;
en19a;;;
"
";;;
uMki;LOC;;
AIB;LOC;;
.;;;
"
";;;
aohater;PER;;
un;;;
uutr;;;
,;;;
par;;;
,;;;
la;;;
hl6;LOC;;
6tant;;;
eher;;;
,;;;
il;;;
"
";;;
fllai;PER;;
grler;;;
an;;;
sngent;;;
pur;;;
e;;;
aeis;;;
.;;;
lls;PER;;
assit;;;
"
";;;
noplje;PER;;
ls;PER;;
ennis;PER;;
ille;PER;;
anit;PER;;
ikee;PER;;
dei;PER;;
"
";PER;;
sf;PER;;
vugo;PER;;
i;PER;;
aehetsr;PER;;
un;;;
hn;;;
psd;ORG;;
dent;;;
ell;ORG;;
vnait;;;
"
";;;
d';;;
aahovar;;;
lo;;;
paymwent;;;
.;;;
On;;;
lui;;;
oflrit;;;
hien;;;
des;;;
ehsep-;;;
"
";;;
tala;;;
";";;;
mais;;;
,;;;
comme;;;
lle;PER;;
svaitquason;PER;;
fourrag;PER;;
6tait;;;
"
";;;
malaain;PER;;
,;;;
ello;PER;;
ne;;;
veulut;;;
pas;;;
riaquer;;;
le;;;
h6tail;;;
quon;;;
"
";;;
lui;;;
confimait;;;
.;;;
Ello;MISC;;
yaassu;;;
un;;;
hiver;;;
difisils;;;
at;;;
plein;;;
"
";;;
de;;;
privation;;;
,;;;
st;PER;;
Paul;PER;;
n;;;
fut;;;
pas;;;
toujour;;;
uaiaen-;;;
"
";;;
abhlo;LOC;;
";";;;
il;;;
murmurait;;;
souvent;;;
aontre;;;
sua;;;
tre;;;
.;;;
"
";;;
Sylvin;PER;;
eutun;PER;;
congb;PER;;
ds;PER;;
huitjours;PER;;
 ;;;
psintts;;;
"
";;;
et;;;
il;;;
fut;;;
trbs;;;
-;;;
eontent;;;
de;;;
revenir;;;
chez;;;
lui;;;
.;;;
Il;;;
arais-;;;
"
";;;
sait;;;
satifait;;;
deo;;;
asa;;;
position;;;
";";;;
se;;;
cumarales;;;
se;;;
mo-;;;
"
";;;
quaient;;;
bien;;;
un;;;
peu;;;
de;;;
ses;;;
ehemises;;;
de;;;
gee;;;
"
";;;
tioil;;;
,;;;
mai;;;
il;;;
ne;;;
les;;;
coutait;;;
pas;;;
:;;;
et;;;
,;;;
eomme;;;
il;;;
6tit;;;
"
";;;
tryilleur;;;
etrang6;MISC;;
,;;;
on;;;
patron;;;
luimait;;;
heauseu;;;
"
";;;
Ilsporta;LOC;;
s;;;
nieruneieissntaine;;;
feei;;;
"
";;;
nvait;;;
gagn;;;
dan;;;
latude;;;
,;;;
e;;;
il;;;
lui;;;
dit;;;
qu';;;
il;;;
allait;;;
"
";;;
avoir;;;
cinquante;;;
franes;;;
d';;;
appointments;;;
par;;;
mois;;;
.;;;
"
 ";;;
IJe;LOC;;
vais;;;
etre;;;
riche;;;
,;;;
ma;;;
bonne;;;
mbre;;;
,;;;
et;;;
il;;;
n';;;
y;;;
"
";;;
aura;;;
plus;;;
ds;;;
mauvals;;;
hivers;;;
pour;;;
vos;;;
.;;;
"
";;;
-;;;
Mon;;;
8ylvain;;;
,;;;
je;;;
vas;;;
tacheter;;;
des;;;
ohemises;;;
"
";;;
de;;;
liedot;;;
et;;;
te;;;
les;;;
fire;;;
tout;;;
de;;;
suite;;;
.;;;
"
";;;
-;;;
Non;;;
,;;;
ma;;;
mre;;;
,;;;
eet;PER;;
argent;;;
-;;;
lh;;;
est;;;
pou;;;
vous;;;
"
";;;
avoir;;;
une;;;
vaehe;;;
.;;;
le;;;
sais;;;
ue;MISC;;
Nannette;MISC;;
va;;;
vous;;;
en;;;
"
";;;
apporter;;;
autnt;PER;;
au;;;
moins;;;
.;;;
Nai;;;
il;;;
me;;;
sehl;;;
"
";;;
al;;;
,;;;
qu';;;
il;;;
est;;;
temps;;;
de;;;
quittsr;;;
l';;;
cele;;;
,;;;
at;;;
queta;;;
"
";;;
peux;;;
travailler;;;
a;;;
notre;;;
bien;;;
maintenant;;;
.;;;
"
";;;
--;;;
Moi;;;
,;;;
je;;;
ne;;;
veux;;;
pas;;;
te;;;
laboureur;;;
,;;;
dit;;;
Pul;PER;;
";";;;
"
";;;
.;;;
il;;;
me;;;
faut;;;
n;;;
6tat;;;
ui;;;
me;;;
convienne;;;
,;;;
et;;;
,;;;
si;;;
kon;;;
"
";;;
veut;;;
me;;;
mettre;;;
hez;;;
le;;;
marhal;;;
du;;;
hourg;LOC;;
,;;;
jo;PER;;
veu;PER;;
"
";PER;;
hien;PER;;
eemmeneer;PER;;
a;;;
travaillar;;;
.;;;
';;;
y;;;
vais;;;
quelquefois3RANNR;;;
VUVR;MISC;;
,;;;
"
";;;
19S;;;
"
";;;
antra;PER;;
les;;;
daux;;;
olasses;;;
,;;;
ei;;;
je;;;
tiens;;;
les;;;
piads;;;
des;;;
"
";;;
ehevaux;;;
pendant;;;
quil;;;
les;;;
fssra;;;
";";;;
il;;;
dit;;;
que;;;
je;;;
suis;;;
"
";;;
un;;;
luron;;;
,;;;
et;;;
quo;;;
,;;;
si;;;
jo;PER;;
vaux;PER;;
travailler;;;
dans;;;
sa;;;
hou-;;;
"
";;;
tiquo;;;
,;;;
il;;;
me;;;
prendr;;;
aveo;;;
plaisir;;;
.;;;
"
";;;
-;;;
Cs;;;
nest;;;
pourtant;;;
pas;;;
ruisonnable;PER;;
,;;;
Paul;PER;;
,;;;
dit;;;
"
";;;
as;;;
mro;;;
";";;;
len;PER;;
journees;PER;;
me;;;
ruinent;;;
,;;;
et;;;
,;;;
si;;;
tu;;;
tr-;;;
"
";;;
vaillas;;;
pour;;;
nous;;;
,;;;
jo;PER;;
pourraia;PER;;
tacheter;PER;;
ce;;;
dont;;;
"
";;;
t;;;
as;;;
hasoin;;;
.;;;
"
";;;
-;;;
Ie;;;
vous;;;
dis;;;
queo;;;
je;;;
veux;;;
etre;;;
martehal;;;
,;;;
paou;;;
"
";;;
voir;;;
du;;;
pays;;;
quand;;;
j;;;
srai;PER;;
gruand;PER;;
et;;;
fair;;;
mon;;;
"
";;;
tour;LOC;;
do;LOC;;
Franos;LOC;;
le;;;
aaurai;;;
bien;;;
gagner;;;
de;;;
largnt;PER;;
,;;;
"
";;;
soye;;;
tranquillel;;;
j;;;
ne;;;
vous;;;
an;;;
demanderai;;;
jut-;;;
"
";;;
mais;;;
.;;;
"
";;;
-;;;
Il;;;
fhaut;;;
le;;;
laisser;;;
faire;;;
.;;;
Mon;;;
Sylvain;MISC;;
,;;;
veux;;;
-;;;
tu;;;
"
";;;
aller;;;
t';;;
arranger;;;
aveo;;;
le;;;
pre;MISC;;
aurice;MISC;;
:;;;
n;;;
"
";;;
Sylvain;PER;;
flt;PER;;
ce;;;
que;;;
lui;;;
disait;;;
sa;;;
mbre;;;
,;;;
et;;;
il;;;
revnt;;;
"
";;;
dire;;;
que;;;
le;;;
pbre;;;
Maurice;PER;;
,;;;
le;;;
mar6ehal;;;
,;;;
prendrait;;;
"
";;;
Paul;PER;;
pour;;;
deux;;;
ans;;;
de;;;
son;;;
temps;;;
,;;;
et;;;
qu';;;
il;;;
lui;;;
en;;;
"
";;;
avait;;;
fhait;;;
l';;;
loge;;;
.;;;
"
";;;
a;;;
Tant;;;
mieux;;;
,;;;
mon;;;
gareon;;;
.;;;
Ainsi;;;
,;;;
Paul;PER;;
,;;;
tu;;;
y;;;
"
";;;
entreras;;;
h;;;
la;;;
fin;;;
de;;;
ton;;;
mois;;;
d';;;
cole;;;
.;;;
n;;;
"
";;;
0n;;;
retromve;PER;;
Piarre;PER;;
,;;;
1s;PER;;
frre;PER;;
de;PER;;
Claude;PER;;
,;;;
ui;;;
s';;;
etait;;;
"
";;;
perin;;;
.;;;
"
";;;
Un;;;
jour;;;
que;;;
leanne;LOC;;
filait;;;
,;;;
assise;;;
dans;;;
sa;;;
galerie;;;
,;;;
"
";;;
elle;;;
vit;;;
passer;;;
larguerite;PER;;
,;;;
qui;;;
courait;;;
comimne;;;
une;;;
"
";;;
folle;;;
.;;;
"
";;;
a;;;
Oii;PER;;
vas;PER;;
-;PER;;
tu;PER;;
si;;;
vitet;PER;;
lui;;;
dit;;;
-elle;;;
.;;;
"
";;;
-;;;
Je;;;
eherohe;;;
Pierre;;;
,;;;
le;;;
frre;;;
de;;;
mon;;;
homme;;;
,;;;
"
";;;
qui;;;
est;;;
perdu;;;
.;;;
"
";;;
Ieanne;LOC;;
ne;;;
fitpas;;;
grande;;;
attantion;;;
a;;;
ce;;;
que;;;
MIar-1h;LOC;;
"
";;;
ATWIBMK;MISC;;
HAHIN;MISC;;
.;;;
"
";;;
uerita;PER;;
lui;;;
disuait;;;
