Token;Label;Quaero;Correction
entends;;;
-souvent;;;
dire;;;
que;;;
lDieu;;;
me;;;
fe-;;;
";;;
";;;
rait;;;
une;;;
grande;;;
grce;;;
s';;;
il;;;
e;;;
le;;;
reprenait;;;
";";;
rieh;PER;;
ne;;;
";;;
";;;
me;;;
fait;;;
plus;;;
de;;;
peine;;;
quun;;;
propos;;;
semblablo;;;
";";;
et;;;
";;;
";;;
comme;;;
on;;;
se;;;
trompel;;;
.;;;
Iai;;;
mis;;;
tout;;;
ion;;;
hbonheur0;;;
";;;
";;;
uQIUATIMk;MISC;;
PARII;MISC;;
.;;;
";;;
";;;
on;;;
lui;;;
";";;
il;;;
sent;;;
quand;;;
ja;PER;;
aouffr;PER;;
0;;;
at;LOC;;
alors;;;
il;;;
devient;;;
";;;
";;;
triste;;;
0;;;
la;;;
nai;;;
pas;;;
besoin;;;
da;;;
lui;;;
eontr;;;
mes;;;
eha-;;;
";;;
";;;
grins;;;
";";;
on;;;
dirit;;;
que;;;
ma;;;
tristess;;;
eoule;;;
dans;;;
aan;;;
";;;
";;;
cur;;;
a;;;
tunt;;;
il;;;
ma;;;
fait;;;
d';;;
amities;PER;;
n;;;
sil;;;
mesent;;;
dela;;;
";;;
";;;
einae;;;
";";;
il;;;
me;;;
manquerait;;;
oneor;LOC;;
plus;;;
que;;;
mes;;;
au-;;;
";;;
";;;
tres;;;
antants;;;
0;;;
qul;PER;;
peuvant;;;
ase;PER;;
passor;PER;;
da;;;
moi;;;
.;;;
Iout;PER;;
";;;
";;;
son;;;
esprit;;;
ost;;;
duns;;;
son;;;
sur;;;
.;;;
Enfin;;;
0;;;
que;;;
voulez-;;;
";;;
";;;
Vu;;;
qu;;;
jo;;;
vous;;;
dise;;;
0;;;
ma;;;
ohre;;;
dama;;;
c';;;
est;;;
tout;;;
";;;
";;;
le;;;
portrait;;;
do;PER;;
so;PER;;
piroe;PER;;
.;;;
";;;
";;;
--;;;
Qu';MISC;;
on;MISC;;
eomptes;MISC;;
-0;MISC;;
tu;MISC;;
dono;MISC;;
faire;;;
alors;;;
";;;
";;;
-0;;;
Il;;;
truvaille;;;
un;;;
peu;;;
au;;;
jardin;;;
";";;
il;;;
est;;;
trs;;;
-0;;;
fort;;;
0;;;
";;;
";;;
et;;;
peut;;;
-0;;;
tre;;;
un;;;
jour;;;
pourru;;;
-t;;;
-il;;;
lahourer;LOC;;
.;;;
e;LOC;;
suis;;;
";;;
";;;
si;;;
habitu6e;;;
h;;;
le;;;
voir;;;
tel;;;
qu';;;
il;;;
est;;;
0;;;
ue;MISC;;
je;MISC;;
nen;MISC;;
suis;;;
";;;
";;;
plus;;;
chagrineo;;;
";";;
quelquefois;;;
il;;;
passe;;;
des;;;
heures;;;
";;;
";;;
devant;;;
ses;;;
rosiers;;;
0;;;
cur;;;
il;;;
aime;;;
beaueoup;;;
les;;;
fleurs;;;
0;;;
";;;
";;;
et;;;
surtout;;;
les;;;
roses;;;
.;;;
On;;;
dirait;;;
qu';;;
il;;;
les;;;
regurde;;;
[;;;
";;;
";;;
pousser;;;
.;;;
e;;;
serais;;;
heureuse;;;
avee;;;
lui;;;
si;;;
je;;;
ne;;;
erai-;;;
";;;
";;;
gnais;;;
pas;;;
qu';;;
il;;;
ne;;;
mtt;;;
le;;;
feu;;;
sans;;;
le;;;
vouloir;;;
";";;
c';;;
est;;;
";;;
";;;
pourquoei;;;
je;;;
ne;;;
le;;;
laisse;;;
jamais;;;
seul;;;
 ;;;
la;;;
maison;;;
.;;;
n;;;
[;;;
";;;
";;;
Pendant;;;
que;;;
sa;;;
mre;PER;;
parlait;;;
0;;;
Louis;PER;;
etait;;;
rentre;;;
";;;
";;;
et;;;
stait;;;
approeh6e;;;
du;;;
piano;;;
.;;;
Comme;;;
il;;;
touchait;;;
i;;;
";;;
";;;
tout;;;
0;;;
il;;;
avait;;;
pose;;;
un;;;
doigt;;;
sur;;;
une;;;
touehe;;;
0;;;
qui;;;
";;;
";;;
rendit;;;
un;;;
son;;;
.;;;
Il;;;
fut;;;
ravi;;;
et;;;
poeussa;;;
un;;;
petit;;;
eri;;;
de;;;
];;;
";;;
";;;
joie;;;
";";;
il;;;
recommenea;;;
0;;;
et;;;
les;;;
touehes;;;
lui;;;
rpondaient;;;
];;;
";;;
";;;
toujours;;;
.;;;
";;;
 ";;;
st;;;
-ce;;;
quil;;;
aime;;;
la;;;
musiquek;;;
dit;;;
sa;;;
marraine;;;
.;;;
";;;
";;;
-0;;;
Ohl;PER;;
heaueoup;PER;;
0;;;
madame;;;
";";;
du;;;
plus;;;
loin;;;
qu';;;
il;;;
];;;
";;;
";;;
entend;;;
une;;;
cornemuse;;;
0;;;
il;;;
prete;;;
loreille;;;
";";;
il;;;
est;;;
];;;
";;;
";;;
d';;;
abord;;;
joyeux;;;
comme;;;
tout;;;
h;;;
lheure;;;
0;;;
puis;;;
il;;;
finit;;;
];;;
";;;
";;;
toujours;;;
par;;;
pleurer;;;
.;;;
n;;;
";;;
";;;
:;;;
:;;;
:;;;
:;;;
:;;;
JANNR;MISC;;
VEUVE;;;
.;;;
";;;
";;;
A0n;MISC;;
";;;
";;;
yux;;;
brillants;;;
0;;;
puis;;;
il;;;
sa;;;
mit;;;
 ;;;
gnoux;PER;;
oomma;PER;;
s';;;
il;;;
";;;
";;;
priait;;;
Dieu;MISC;;
0;;;
Quand;;;
lla;PER;;
eut;;;
fini;;;
0;;;
il;;;
as;;;
ooueha;;;
i;;;
ses;;;
";;;
";;;
pieds;;;
at;;;
pleurua;;;
.;;;
fSa;PER;;
marmine;PER;;
lui;;;
joua;;;
aussitt;;;
un;;;
";;;
";;;
air;;;
pl;;;
gai;;;
pour;;;
le;;;
remettra;;;
un;;;
pou;;;
";";;
mais;;;
il;;;
se;;;
";;;
";;;
leva;;;
subitement;;;
0;;;
at;;;
0;;;
lui;;;
arrtant;;;
la;;;
bras;;;
0;;;
ils';;;
eria;;;
:;;;
";;;
";;;
a;;;
Nonl;PER;;
pas;;;
gea;;;
0;;;
muarrain;;;
0;;;
pas;;;
gn;LOC;;
0;;;
lautrl;PER;;
n;;;
";;;
";;;
0n;;;
l';;;
ommana;;;
dins;;;
la;;;
jardin;LOC;;
mpour;LOC;;
le;LOC;;
distraire;LOC;;
0;;;
";;;
";;;
ear;;;
ennna;;;
avait;;;
peur;;;
quil;;;
ne;;;
se;;;
rendtt;;;
malade;;;
";";;
";;;
";;;
olla;;;
ne;;;
lavait;;;
jamais;;;
vu;;;
dans;;;
un;;;
pureil;;;
6tat;;;
.;;;
";;;
";;;
olange;PER;;
demande;;;
annette;PER;;
pour;;;
son;;;
gargon;;;
";;;
";;;
A;LOC;;
quelqus;LOC;;
temps;LOC;;
de;;;
l;;;
0;;;
Solange;LOC;;
0;;;
des;;;
Ormenux;LOC;;
0;;;
";;;
";;;
vint;;;
trouver;;;
eanne;;;
et;;;
lui;;;
dit;;;
:;;;
";;;
";;;
s;;;
Yeux;;;
-0;;;
tu;;;
donner;;;
t;;;
fllle;;;
h;;;
mon;;;
Jean;MISC;;
?;;;
Depiis;PER;;
";;;
";;;
quil;;;
est;;;
reenu;;;
de;;;
larme;;;
0;;;
il;;;
ne;;;
pense;;;
qu';;;
a;;;
olle;;;
";";;
";;;
";;;
il;;;
dit;;;
qu';;;
il;;;
ny;;;
a;;;
pas;;;
une;;;
flllo;;;
pareille;;;
";";;
que;;;
0;;;
si;;;
ells;;;
";;;
";;;
le;;;
retfise;;;
0;;;
il;;;
ne;;;
sie;ORG;;
mariera;;;
pas;;;
.;;;
";;;
";;;
-0;;;
Ma;;;
Solange;;;
0;;;
il;;;
faut;;;
dahord;;;
savoir;;;
ce;;;
quen;;;
";;;
";;;
dira;;;
Nannette;LOC;;
.;;;
";;;
";;;
-0;;;
Peut;;;
-0;;;
tre;;;
ne;;;
se;;;
soueiera;;;
-t;;;
-elle;;;
pas;;;
de;;;
demeu-;;;
";;;
";;;
rer;;;
h;;;
la;;;
campagne;;;
0;;;
maintenant;;;
qu';;;
elle;;;
a;;;
tate;;;
dela;;;
";;;
";;;
villot;PER;;
";;;
";PER;;
-0;;;
Tu;;;
te;;;
trompes;;;
0;;;
Solange;MISC;;
";";;
je;;;
sais;;;
qu';;;
elle;;;
ne;;;
";;;
";;;
sera;;;
heureuse;;;
que;;;
quand;;;
alle;LOC;;
vivra;;;
auprs;;;
de;;;
moi;;;
.;;;
";;;
";;;
Ia;;;
pauvre;;;
enfant;;;
me;;;
donne;;;
plus;;;
de;;;
la;;;
moiti6;;;
de;;;
";;;
";;;
ses;;;
gage;;;
pour;;;
payer;;;
les;;;
fagons;;;
de;;;
mes;;;
ohamps;;;
";";;
";;;
";;;
car;;;
moi;;;
je;;;
ne;;;
peu;;;
plus;;;
rien;;;
gagner;;;
a;;;
present;;;
0;;;
et;;;
";;;
";;;
je;;;
erois;;;
bien;;;
quella;;;
n';;;
a;;;
pas;;;
de;;;
grandes;;;
6pargnes;;;
.;;;
";;;
";;;
--;;;
Ce;;;
n';;;
est;;;
pas;;;
pour;;;
son;;;
argent;;;
que;;;
mon;;;
gr-;;;
";;;
";;;
con;;;
la;;;
veut;;;
";";;
tu;;;
sais;;;
qu';;;
il;;;
6tait;;;
le;;;
filleul;;;
du;;;
pre;ORG;;
";;;
";;;
lussernd;;;
0;;;
qui;;;
lui;;;
a;;;
aehiet6;;;
un;;;
remplaeant;;;
au;;;
hout908;MISC;;
";;;
";;;
oAFRIRIR;;;
PRFIE;;;
";;;
";;;
de;;;
qat;ORG;;
ns;;;
de;;;
sssvie;LOC;;
eee;;;
;;;
il;;;
ves;;;
";;;
";;;
vui;;;
avuant;;;
da;;;
mourir;;;
";";;
il;;;
lui;;;
a;;;
lgu6;;;
an;;;
mourunt;;;
";;;
";;;
quinocant;;;
te;;;
aeet;PER;;
s;;;
eeleslP;PER;;
";;;
";;;
nan;PER;;
it;PER;;
donnn;PER;;
on;;;
misia;;;
0;;;
il;;;
air;;;
ds;;;
";;;
";;;
quoi;;;
vivr;;;
en;;;
truavaillant;;;
";;;
";;;
LL;ORG;;
.;;;
Maia;;;
0;;;
Solngo;LOC;;
0;;;
Nannett;PER;;
ns;;;
voutra;;;
qu';;;
un;;;
";;;
";;;
homme;;;
qui;;;
viv;MISC;;
duns;;;
naotra;MISC;;
maison;MISC;;
et;;;
oultiieos;MISC;;
";;;
";;;
terrOB;LOC;;
.;;;
";;;
";;;
-0;;;
Justomnent;;;
0;;;
o';;;
est;;;
lo;;;
dsir;;;
de;;;
lean;;;
.;;;
";;;
";;;
iiaee;;;
";;;
";;;
pniio;;;
naoo;;;
ms;;;
see;;;
";;;
";;;
insurs;;;
0;;;
pree;;;
que;;;
ls;;;
fais;;;
nous;;;
ruineraient;;;
";;;
";;;
a;;;
i;;;
0;;;
";;;
";;;
monde;;;
a;;;
cent;;;
tu;;;
as;;;
gousane;;;
tn;;;
bian;;;
ds-;;;
";;;
";;;
iiuines;;;
ehee;;;
-0;;;
gg;;;
:;;;
";;;
";;;
i;PER;;
aenio;PER;;
0;;;
at;;;
0;;;
ind;;;
uu;MISC;;
aur;MISC;;
non;MISC;;
osier;MISC;;
";;;
";;;
dans;;;
t;;;
maison;;;
0;;;
tu;;;
seras;;;
enfin;;;
 ;;;
ton;;;
aise;;;
.;;;
";;;
";;;
aa;;;
iiieee;;;
";;;
";;;
w;MISC;;
ii;MISC;;
0;;;
istbge;;;
0;;;
";";;
";;;
";;;
h;;;
irinomme;;;
mnoi;;;
.;;;
at;LOC;;
si;;;
Is;;;
neieaseis;;;
";;;
";;;
iiii;PER;;
isiina;PER;;
.;;;
aee;LOC;;
";;;
";;;
aasis;;;
:;;;
es;;;
.;;;
eurriss;PER;;
as;PER;;
e;PER;;
iere;PER;;
";;;
";;;
dis;;;
me;;;
s6parer;;;
do;;;
mon;;;
puvse;;;
simple;;;
.;;;
";;;
";;;
-ei;;;
";;;
";;;
lMnnaips;MISC;;
:;;;
h;;;
tes;;;
";";;
";";;
";;;
";;;
iGiieie,,:2;;;
";;;
";;;
iiaa;;;
aeisg;;;
0;;;
0;;;
.;;;
";";;
";;;
";;;
iirer;;;
g;;;
";;;
";;;
aywr;;;
.;;;
Aini;LOC;;
0;;;
aoi;;;
ailo;;;
de;;;
ee;;;
";;;
";;;
ett6;ORG;;
.;;;
";;;
";;;
c::5EAMNR;;;
YRUVR;ORG;;
.;;;
";;;
";;;
3;;;
";;;
";;;
dira;;;
h;MISC;;
Nannetto;MISC;;
qu;;;
];;;
ai;;;
hesain;;;
de;;;
lui;;;
parler;;;
0;;;
et;;;
";;;
";;;
nuus;;;
urons;;;
tut;;;
d;;;
suite;;;
ae;;;
quella;;;
en;;;
onse;;;
.;;;
a;;;
";;;
";;;
Quand;;;
Nannette;LOC;;
fut;;;
vanue;;;
0;;;
asu;PER;;
mre;PER;;
lui;;;
dit;;;
:;;;
";;;
";;;
u;LOC;;
Mu;LOC;;
fllle;LOC;;
0;;;
lu;;;
muttresse;;;
lussend;;;
vient;;;
te;;;
de-;;;
";;;
";;;
andar;;;
pour;;;
son;;;
gargon;LOC;;
.;;;
";;;
";;;
-0;;;
Oui;;;
0;;;
ma;;;
ptita;;;
Nanaatt;;;
0;;;
dit;;;
Solange;PER;;
0;;;
vou-;;;
";;;
";;;
dras;;;
-0;;;
tu;;;
bien;;;
prendre;;;
un;;;
pyeun;LOC;;
0;;;
muintonant;;;
que;;;
";;;
";;;
tu;;;
es;;;
quasi;;;
une;;;
demloille;;;
";;;
";;;
-0;;;
Ma;PER;;
mre;PER;;
0;;;
jo;PER;;
ne;;;
me;;;
muariorai;MISC;;
quo;MISC;;
pour;;;
de-;PER;;
";;;
";PER;;
I8ur0r;PER;;
ave;PER;;
vou8;PER;;
.;;;
";;;
";;;
-0;;;
Ma;;;
fille;;;
0;;;
Jeuan;PER;;
Jusserand;PER;;
veut;;;
bioen;PER;;
vivre;;;
dans;;;
";;;
";;;
notra;PER;;
muison;PER;;
et;;;
cultiver;;;
notre;;;
bien;;;
:;;;
mais;;;
il;;;
ne;;;
";;;
";;;
faut;;;
pas;;;
penser;;;
a;;;
moi;;;
duans;;;
une;;;
affaire;;;
si;;;
impor-;;;
";;;
";;;
tante;;;
";";;
je;;;
veux;;;
quo;;;
tu;;;
.me;;;
dises;;;
0;;;
comme;;;
devant;;;
";;;
";;;
Dieu;MISC;;
0;;;
sil;;;
te;;;
onvient;;;
.;;;
";;;
";;;
-0;;;
Oui;;;
0;;;
ma;;;
mre;;;
0;;;
dit;;;
Nunnette;PER;;
en;;;
rougissant;;;
";";;
";;;
";;;
Jean;PER;;
est;;;
plus;;;
doux;;;
et;;;
bien;;;
mieux;;;
appris;;;
que;;;
les;;;
.;;;
";;;
";;;
autres;;;
gurgons;;;
du;;;
bourg;;;
";";;
muisje;;;
noserai;;;
jamais;;;
";;;
";;;
dire;;;
 ;;;
madame;;;
0;;;
qui;;;
est;;;
si;;;
bonne;;;
pour;;;
moi;;;
et;;;
que;;;
";;;
";;;
juaime;;;
tant;;;
0;;;
que;;;
je;;;
vais;;;
la;;;
quitter;;;
.;;;
";;;
";;;
-0;;;
J';;;
irai;;;
te;;;
reeonduire;;;
.;;;
";;;
";;;
-0;;;
Embrasse;;;
-moi;;;
0;;;
ma;;;
Nannette;LOC;;
0;;;
dit;;;
Solange;PER;;
";";;
";;;
";;;
tu;;;
ne;;;
sais;;;
pas;;;
ceomme;;;
je;;;
serai;;;
contente;;;
de;;;
tavir;;;
";;;
";;;
pour;;;
bru;PER;;
0;;;
moi;;;
qui;;;
dois;;;
tout;;;
ce;;;
que;;;
je;;;
vaux;;;
h;;;
ta;;;
";;;
";;;
mbrel;PER;;
";;;
";PER;;
eanne;PER;;
annonce;;;
le;;;
mariage;;;
de;;;
Hannsettae;LOC;;
 ;;;
ime;;;
Isare;PER;;
.;;;
";;;
";;;
eanne;;;
s';;;
habilla;;;
et;;;
donna;;;
aussi;;;
sesbeaux;;;
habits;;;
";;;
";;;
i;PER;;
Louis;PER;;
0;;;
qui;;;
nen;;;
etait;;;
pas;;;
trop;;;
content;;;
.;;;
";;;
";;;
a;;;
Mon;MISC;;
enfant;MISC;;
0;;;
eest;;;
pour;;;
aller;;;
voir;;;
ta;;;
marraine;;;
.;;;
m;;;
";;;
";;;
II;PER;;
se;;;
laissa;;;
faire;;;
sans;;;
rien;;;
dire;;;
0;;;
parce;;;
qu';;;
il;;;
ses08;;;
";;;
";;;
oATRIkIR;;;
PARTIB;ORG;;
.;;;
";;;
";;;
santait;;;
heureux;;;
auprs;PER;;
da;PER;;
sa;PER;;
marraino;PER;;
.;;;
ku;PER;;
pasaunt;PER;;
];;;
";;;
";;;
dans;;;
sn;MISC;;
jarlin;MISC;;
0;;;
il;;;
uueillit;;;
ses;;;
plus;;;
hellas;;;
rases;;;
et;;;
];;;
";;;
";;;
il;;;
les;;;
donna;;;
a;;;
Mma;MISC;;
lsuuro;MISC;;
0;;;
puis;;;
il;;;
vint;;;
s;;;
eoueher;;;
];;;
";;;
";;;
h;;;
ses;;;
pieds;;;
et;;;
ferma;;;
les;;;
yeu;PER;;
eomma;PER;;
s';;;
il;;;
dormait;;;
.;;;
];;;
";;;
";;;
a;;;
xeuseala;;;
0;;;
maduama;LOC;;
:;;;
la;;;
pauvre;;;
petit;;;
eome;;;
];;;
";;;
";;;
prend;;;
qua;;;
vous;;;
tes;;;
bonn;;;
pour;;;
lui;;;
0;;;
at;;;
il;;;
no;;;
aae;;;
];;;
";;;
";;;
gne;;;
pats;;;
plus;;;
quuveo;PER;;
mei;PER;;
.;;;
";;;
";;;
LL;ORG;;
.;;;
iisslo;PER;;
dono;PER;;
fire;PER;;
0;;;
leanne;MISC;;
.;;;
MIuais;MISC;;
comm;;;
t;;;
";;;
";;;
os;;;
hellael;;;
Qu';;;
as;;;
-0;;;
tu;;;
dona;;;
i;;;
me;;;
dire;;;
";;;
";;;
--;;;
Madnmo;PER;;
0;;;
il;;;
m;;;
en;;;
cte;MISC;;
un;;;
peu;;;
de;;;
vous;;;
pur-;;;
];;;
";;;
";;;
lsr;;;
de;;;
ce;;;
qui;;;
s;;;
puasse;;;
0;;;
quoiquo;;;
pourtant;;;
jo;;;
sois;;;
];;;
";;;
";;;
sre;MISC;;
quo;;;
vous;;;
ne;;;
vous;;;
on;;;
fchre;;;
pas;;;
.;;;
Il;;;
so;;;
pr-;;;
];;;
";;;
";;;
ent;;;
un;;;
hbon;ORG;;
parti;ORG;;
pur;ORG;;
Nannette;LOC;;
0;;;
qui;;;
est;;;
oen;;;
g;;;
];;;
";;;
";;;
de;;;
se;;;
marier;;;
0;;;
aet;;;
je;;;
erois;;;
qualle;;;
aurait;;;
tort;;;
da;;;
l;;;
];;;
";;;
";;;
refusor;;;
.;;;
";;;
";;;
LL;LOC;;
.;;;
Comment;;;
0;;;
leanne;;;
0;;;
tu;;;
veux;;;
m'0ter;MISC;;
Nannetto;MISC;;
0;;;
];;;
";;;
";;;
qui;;;
m';;;
est;;;
si;;;
utils;;;
pour;;;
ma;;;
fllle;;;
que;;;
jo;PER;;
lui;PER;;
oonfle;PER;;
];;;
";;;
";;;
aea;;;
la;;;
plus;;;
grande;;;
seeurit6l;;;
";;;
";;;
LL;LOC;;
iamo;;;
0;;;
Nannette;LOC;;
ne;;;
trouvara;LOC;;
jamais;;;
unau-;;;
];;;
";;;
";;;
tre;;;
homme;;;
comme;;;
lean;PER;;
Jusserand;PER;;
0;;;
de;;;
votre;;;
me-;;;
];;;
";;;
";;;
tairie;;;
des;;;
Ormeuux;LOC;;
.;;;
IE;MISC;;
est;;;
riche;;;
0;;;
il;;;
est;;;
d';;;
un;;;
bon;;;
];;;
";;;
";;;
naturel;;;
0;;;
il;;;
est;;;
mieux;;;
elev;;;
que;;;
ne;;;
le;;;
snt;;;
dordi-;;;
";;;
";;;
naire;;;
les;;;
paysans;;;
";";;
enfin;;;
il;;;
a;;;
tout;;;
pour;;;
luil;LOC;;
puis;;;
0;;;
];;;
";;;
";;;
il;;;
veut;;;
bien;;;
demeurer;;;
avee;;;
nous;;;
et;;;
cultiver;;;
nos;;;
];;;
";;;
";;;
terres;;;
0;;;
et;;;
je;;;
suis;;;
sure;;;
quil;;;
ne;;;
brutalisera;;;
jamais;;;
la;;;
];;;
";;;
";;;
pauvre;;;
crature;;;
qui;;;
dort;;;
a;;;
vos;;;
pieds;;;
.;;;
Vous;;;
omn;;;
];;;
";;;
";;;
prenes;;;
0;;;
madame;;;
0;;;
que;;;
e';LOC;;
est;;;
une;;;
grande;;;
ehose;;;
que;;;
];;;
";;;
";;;
eellela;;;
0;;;
pour;;;
moi;;;
qui;;;
ne;;;
suis;;;
oceeupee;;;
que;;;
de;;;
ce;;;
];;;
";;;
";;;
pauvre;;;
enfantl;;;
";;;
";;;
LL;ORG;;
n;;;
mo;;;
ssmbls;;;
0;;;
Jenne;LOC;;
0;;;
guh;;;
ta;;;
plaea;;;
j';;;
aurais;;;
";;;
";;;
voulu;;;
mieux;;;
que;;;
cela;;;
pour;;;
Nanette;PER;;
0;;;
qui;;;
ne;;;
me;;;
];;;
";;;
";;;
aratt;LOC;;
pas;;;
faite;;;
pour;;;
vivre;;;
 ;;;
la;;;
campagne;;;
0;;;
le;;;
pen-]JEANNR;;;
VEUVR;MISC;;
.;;;
";;;
";;;
0;;;
";;;
";;;
suis;;;
qu;;;
quble;;;
juur;;;
elle;;;
se;;;
marierait;;;
h;;;
un;;;
hn;;;
";;;
";;;
ouvriar;;;
de;;;
la;;;
ville;;;
0;;;
";;;
";;;
-0;;;
Madume;LOC;;
0;;;
dit;;;
Nannetteo;LOC;;
0;;;
io;LOC;;
ne;;;
enni;;;
qo;;;
";;;
";;;
deux;;;
muisons;PER;;
ohl;PER;;
ie;PER;;
puiasasa;PER;;
vivre;;;
:;;;
la;;;
votro;;;
et;;;
eelle;;;
";;;
";;;
de;;;
ma;;;
mbre;;;
.;;;
Si;;;
je;;;
n';;;
uvui;;;
pus;;;
trouv;;;
un;;;
homne;;;
";;;
";;;
qui;;;
voult;PER;;
demeurer;;;
avaee;PER;;
elle;;;
0;;;
je;;;
nuuruis;;;
ps;;;
";;;
";;;
quitt6;;;
votra;PER;;
serviue;PER;;
.;;;
";;;
";;;
-0;;;
t;;;
puis;;;
0;;;
mudama;;;
0;;;
dit;;;
leanne;;;
0;;;
croyez;PER;;
bion;PER;;
";;;
";;;
que;;;
l';;;
on;;;
oest;;;
plus;;;
hurux;PER;;
on;PER;;
eultivunt;PER;;
ses;;;
terrs;;;
";;;
";;;
qu';;;
an;;;
trvaillint;;;
pour;;;
des;;;
prutiques;PER;;
i;PER;;
tout;;;
";;;
";;;
vous;;;
quittor;PER;;
et;;;
vous;;;
nettr;MISC;;
duns;;;
la;;;
ge;LOC;;
au;;;
lie;;;
";;;
";;;
que;;;
lo;;;
cultivuateur;;;
0;;;
nayant;;;
uffaire;;;
qui;;;
Dieu;MISC;;
0;;;
ue;PER;;
";;;
";PER;;
murmuro;PER;;
juamuis;PER;;
.;;;
";;;
";;;
-0;;;
Allons;LOC;;
0;;;
Nannette;LOC;;
0;;;
murie;;;
-0;;;
toi;;;
done;;;
0;;;
puisquo;PER;;
t;PER;;
";;;
";;;
le;;;
veux;;;
";";;
muis;;;
j';;;
auruai;;;
besoin;;;
de;;;
toi;;;
souvent;;;
eneoro;PER;;
.;;;
";;;
";;;
-0;;;
Madami;LOC;;
0;;;
demeurant;;;
uvee;LOC;;
mambre;LOC;;
0;;;
qui;;;
soi-;;;
";;;
";;;
gnerula;PER;;
muaison;PER;;
0;;;
jaurai;MISC;;
la;MISC;;
lucilit6;MISC;;
de;;;
truavailles;;;
a;;;
";;;
";;;
dehors;;;
0;;;
et;;;
je;;;
serai;;;
bien;;;
heureuse;;;
toutes;;;
les;;;
fois;;;
";;;
";;;
que;;;
madame;;;
voudra;;;
bien;;;
memployer;;;
.;;;
";;;
";;;
Mme;PER;;
Isanre;PER;;
chante;;;
pour;;;
rveiller;PER;;
ouis;PER;;
.;;;
";;;
";;;
a;;;
leanne;;;
0;;;
dit;;;
Mme;PER;;
Isaure;PER;;
0;;;
je;;;
vais;;;
chanter;;;
poeur;;;
";;;
";;;
rdeiller;;;
Louis;PER;;
.;;;
Leffet;;;
que;;;
produit;;;
sur;;;
lui;;;
la;;;
mu-;;;
";;;
";;;
sique;;;
est;;;
bien;;;
singulier1;MISC;;
Il;;;
n';;;
est;;;
done;;;
pas;;;
tout;;;
";;;
";;;
fhait;;;
idiot;;;
";;;
";;;
LL;ORG;;
.;;;
Non;;;
0;;;
madame;;;
";";;
quand;;;
on;;;
dit;;;
quelque;;;
sottise;;;
";;;
";;;
devant;;;
lui;;;
0;;;
il;;;
sait;;;
bien;;;
en;;;
faire;;;
la;;;
remarque;;;
.;;;
Si;;;
on;;;
";;;
";;;
];;;
lui;;;
demande;;;
son;;;
avis;;;
sur;;;
quelque;;;
chose;;;
0;;;
il;;;
le;;;
";;;
";;;
];;;
donne;;;
juste;;;
0;;;
quoiquil;;;
ne;;;
l;;;
dise;;;
pas;;;
comme;;;
";;;
";;;
];;;
autre;;;
.;;;
Quelquofois;PER;;
il;;;
sent;;;
s;;;
position;;;
0;;;
et;;;
alors;;;
il;;;
";;;
";;;
];;;
me;;;
dit;;;
des;;;
paroles;;;
qui;;;
me;;;
d6ehirent;;;
l';;;
ame.l0;;;
";;;
";;;
0UARIMH;;;
PATI;ORG;;
.;;;
";;;
";;;
-0;;;
Qu';;;
a;;;
-t;;;
-il;;;
dana;PER;;
 ;PER;;
Quel;;;
est;;;
ugenra;;;
d';;;
intirmitt;;;
";;;
";;;
-0;;;
le;;;
non;;;
suia;;;
rien;;;
0;;;
muduma;PER;;
:;;;
o';PER;;
est;;;
oomme;;;
sil;;;
";;;
";;;
n;;;
gouvernait;;;
pus;;;
sa;;;
volonte;;;
.;;;
Quand;;;
j;PER;;
ne;PER;;
suin;PER;;
";;;
";;;
pus;;;
uveu;;;
lui;;;
0;;;
il;;;
n;;;
est;;;
hon;PER;;
i;PER;;
rien;;;
.;;;
Pour;;;
le;;;
fairo;;;
par-;;;
";;;
";;;
lar;;;
un;;;
peu;;;
ruaisonnablament;;;
0;;;
jo;PER;;
suia;PER;;
ohliga;PER;;
do;PER;;
le;;;
";;;
";;;
tanir;;;
par;;;
la;;;
main;;;
pendunt;PER;;
tout;;;
la;;;
temps;;;
quil;;;
parla;;;
.;;;
";;;
";;;
Il;;;
et;;;
eoma;;;
ls;;;
tout;;;
petits;;;
enfiaints;;;
0;;;
il;;;
aime;;;
tout;;;
";;;
";;;
eo;;;
qui;;;
brillae;;;
.;;;
la;;;
l';;;
ai;;;
mena;;;
en;;;
ville;;;
:;;;
ilavait;;;
anvio;;;
do;;;
";;;
";;;
tout;;;
ca;PER;;
quil;PER;;
voyuit;PER;;
ehes;PER;;
les;;;
orfvres;;;
et;;;
chez;;;
las;;;
";;;
";;;
archunds;;;
de;;;
eristaux;PER;;
";";;
il;;;
n';;;
a;;;
aueune;;;
id6o;PER;;
lu;;;
";;;
";;;
tunger;PER;;
";";;
anfin;PER;;
0;;;
ui;PER;;
i;PER;;
lo;PER;;
laissuis;PER;;
fair;PER;;
0;;;
il;;;
dannoeruit;;;
";;;
";;;
tut;;;
e;;;
quil;;;
y;;;
u;PER;;
ehez;PER;;
nous;;;
.;;;
";;;
";;;
Mlme;LOC;;
lsuuru;LOC;;
ehunta;LOC;;
avee;LOC;;
sua;LOC;;
filla;LOC;;
un;;;
uir;;;
tru;;;
-0;;;
doux;;;
.;;;
";;;
";;;
lLuis;PER;;
so;PER;;
levu;PER;;
0;;;
pleura;;;
0;;;
ot;;;
demuanda;;;
un;;;
uutr;;;
air;;;
